res1,res2,pair,ind1,ind2,roh1,roh2,roh3,roh12,roh23,roh34,ind1roh1,ind1roh2,ind1roh12,ind1roh23,ind1roh3,ind2roh1,ind2roh2,ind2roh12,ind2roh23,ind2roh3
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW8,ZSB_02,504575061,445528176,230098626,59046885,215429550,105648431,1196839698,1156984240,39855458,275076038,881908202,942790346,865053483,77736863,260820720,604232763
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW8,ZSB_03,447636215,394392803,176729836,53243412,217662967,90424733,1196839698,1156984240,39855458,275076038,881908202,892317758,827799945,64517813,241409256,586390689
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW8,ZSB_04,515766608,466496146,237831549,49270462,228664597,127497484,1196839698,1156984240,39855458,275076038,881908202,867386629,799476794,67909835,302302125,497174669
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW8,ZSB_05,458803793,399979796,192890269,58823997,207089527,88680197,1196839698,1156984240,39855458,275076038,881908202,864922054,784467789,80454265,246263826,538203963
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_01,411178072,349998917,171277766,61179155,178721151,59097541,1246521228,1203200533,43320695,216389572,986810961,723092447,635855373,87237074,256023333,379832040
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_02,542775146,483293600,270106488,59481546,213187112,97032995,1246521228,1203200533,43320695,216389572,986810961,942790346,865053483,77736863,260820720,604232763
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_03,497464703,444961431,246470014,52503272,198491417,81504010,1246521228,1203200533,43320695,216389572,986810961,892317758,827799945,64517813,241409256,586390689
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_04,491064535,439868179,217402388,51196356,222465791,88189872,1246521228,1203200533,43320695,216389572,986810961,867386629,799476794,67909835,302302125,497174669
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW9,ZSB_05,472387240,411662781,208079761,60724459,203583020,64529242,1246521228,1203200533,43320695,216389572,986810961,864922054,784467789,80454265,246263826,538203963
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI1,BEN_CI2,271141176,234827073,79769069,36314103,155058004,23373227,897358653,799698739,97659914,345341326,454357413,674364895,657438378,16926517,229909737,427528641
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI11,BEN_CI2,213338690,199668036,92981245,13670654,106686791,33607837,641166204,612648765,28517439,241001807,371646958,674364895,657438378,16926517,229909737,427528641
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI2,BEN_CI2,186529224,178491171,68371991,8038053,110119180,19498496,650993225,648515374,2477851,140667619,507847755,674364895,657438378,16926517,229909737,427528641
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI3,BEN_CI2,319881927,288630700,133849484,31251227,154781216,72114371,931565359,847325564,84239795,345974583,501350981,674364895,657438378,16926517,229909737,427528641
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI4,BEN_CI2,372757538,342800282,189151556,29957256,153648726,52822709,1109312253,1030580255,78731998,302255092,728325163,674364895,657438378,16926517,229909737,427528641
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI6,BEN_CI2,275656795,243757318,85849435,31899477,157907883,57087140,951080464,864453508,86626956,319674486,544779022,674364895,657438378,16926517,229909737,427528641
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI7,BEN_CI2,321450525,288923400,139148645,32527125,149774755,62273467,942430262,853584663,88845599,335397181,518187482,674364895,657438378,16926517,229909737,427528641
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI8,BEN_CI2,372688990,341439915,190884018,31249075,150555897,49889514,1108177315,1029030472,79146843,300308119,728722353,674364895,657438378,16926517,229909737,427528641
Wayanad,Chandrapur,Wayanad-Chandrapur,BEN_SI9,BEN_CI2,241028206,204641403,53998907,36386803,150642496,26831725,849233213,745820153,103413060,339499389,406320764,674364895,657438378,16926517,229909737,427528641
Wayanad,Corbett,Wayanad-Corbett,BEN_SI1,BEN_NOR1,280816684,209661691,34254520,71154993,175407171,24625993,897358653,799698739,97659914,345341326,454357413,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI1,BEN_NOR2,362302244,284628891,101884248,77673353,182744643,48040106,897358653,799698739,97659914,345341326,454357413,872604239,770086648,102517591,315997124,454089524
Wayanad,Corbett,Wayanad-Corbett,BEN_SI11,BEN_NOR1,218752137,178644101,32015455,40108036,146628646,27777753,641166204,612648765,28517439,241001807,371646958,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI11,BEN_NOR2,240099614,197020145,68944005,43079469,128076140,36722509,641166204,612648765,28517439,241001807,371646958,872604239,770086648,102517591,315997124,454089524
Wayanad,Corbett,Wayanad-Corbett,BEN_SI2,BEN_NOR1,201259362,169971769,41008872,31287593,128962897,28106419,650993225,648515374,2477851,140667619,507847755,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI2,BEN_NOR2,247971062,216566419,86928923,31404643,129637496,54055376,650993225,648515374,2477851,140667619,507847755,872604239,770086648,102517591,315997124,454089524
Wayanad,Corbett,Wayanad-Corbett,BEN_SI3,BEN_NOR1,279421651,208792871,27142768,70628780,181650103,19037707,931565359,847325564,84239795,345974583,501350981,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI3,BEN_NOR2,356939718,282027623,97720875,74912095,184306748,55518997,931565359,847325564,84239795,345974583,501350981,872604239,770086648,102517591,315997124,454089524
Wayanad,Corbett,Wayanad-Corbett,BEN_SI4,BEN_NOR1,340300854,267530014,65929488,72770840,201600526,56118526,1109312253,1030580255,78731998,302255092,728325163,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI4,BEN_NOR2,428303161,349252367,127029976,79050794,222222391,47812420,1109312253,1030580255,78731998,302255092,728325163,872604239,770086648,102517591,315997124,454089524
Wayanad,Corbett,Wayanad-Corbett,BEN_SI6,BEN_NOR1,285198788,216207478,33531903,68991310,182675575,25484251,951080464,864453508,86626956,319674486,544779022,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI6,BEN_NOR2,386988103,313304904,135136480,73683199,178168424,58644519,951080464,864453508,86626956,319674486,544779022,872604239,770086648,102517591,315997124,454089524
Wayanad,Corbett,Wayanad-Corbett,BEN_SI7,BEN_NOR1,283377514,211126988,29890870,72250526,181236118,17582846,942430262,853584663,88845599,335397181,518187482,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI7,BEN_NOR2,361672999,284316204,98494139,77356795,185822065,51645219,942430262,853584663,88845599,335397181,518187482,872604239,770086648,102517591,315997124,454089524
Wayanad,Corbett,Wayanad-Corbett,BEN_SI8,BEN_NOR1,339028258,265685868,64027203,73342390,201658665,49303244,1108177315,1029030472,79146843,300308119,728722353,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI8,BEN_NOR2,427370233,347718268,130475646,79651965,217242622,50976035,1108177315,1029030472,79146843,300308119,728722353,872604239,770086648,102517591,315997124,454089524
Wayanad,Corbett,Wayanad-Corbett,BEN_SI9,BEN_NOR1,258656593,189154215,36943145,69502378,152211070,31653345,849233213,745820153,103413060,339499389,406320764,689133358,592060124,97073234,396388890,195671234
Wayanad,Corbett,Wayanad-Corbett,BEN_SI9,BEN_NOR2,346113453,270329680,86561486,75783773,183768194,45678554,849233213,745820153,103413060,339499389,406320764,872604239,770086648,102517591,315997124,454089524
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI15,223180896,152089871,17818430,71091025,134271441,13510772,897358653,799698739,97659914,345341326,454357413,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI16,400800096,332427521,144034030,68372575,188393491,56983388,897358653,799698739,97659914,345341326,454357413,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI18,216376235,145787251,27890080,70588984,117897171,18741165,897358653,799698739,97659914,345341326,454357413,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI19,139615729,78323630,,61292099,78323630,,897358653,799698739,97659914,345341326,454357413,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI3,238923488,168651617,31408675,70271871,137242942,5798264,897358653,799698739,97659914,345341326,454357413,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI4,247107781,189583789,58504416,57523992,131079373,24519569,897358653,799698739,97659914,345341326,454357413,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI5,177699801,122972327,8416831,54727474,114555496,3604980,897358653,799698739,97659914,345341326,454357413,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI6,221067784,156363019,24179983,64704765,132183036,15687248,897358653,799698739,97659914,345341326,454357413,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI1,BEN_CI7,326169649,290787484,146193072,35382165,144594412,34043852,897358653,799698739,97659914,345341326,454357413,746271387,730520258,15751129,197580294,532939964
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI15,163014081,123056650,24749912,39957431,98306738,18480976,641166204,612648765,28517439,241001807,371646958,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI16,256842149,222796753,71791885,34045396,151004868,27559531,641166204,612648765,28517439,241001807,371646958,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI18,137211940,94635983,5963478,42575957,88672505,5963478,641166204,612648765,28517439,241001807,371646958,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI19,100705757,63173818,2232276,37531939,60941542,2232276,641166204,612648765,28517439,241001807,371646958,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI3,168756234,128977723,25532141,39778511,103445582,16876271,641166204,612648765,28517439,241001807,371646958,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI4,169063725,136634902,30969430,32428823,105665472,16011621,641166204,612648765,28517439,241001807,371646958,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI5,126757445,94372912,7615139,32384533,86757773,5261878,641166204,612648765,28517439,241001807,371646958,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI6,164597573,127283901,30444032,37313672,96839869,19088954,641166204,612648765,28517439,241001807,371646958,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI11,BEN_CI7,226829036,215727479,98937670,11101557,116789809,36722959,641166204,612648765,28517439,241001807,371646958,746271387,730520258,15751129,197580294,532939964
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI15,160430091,124803346,22510924,35626745,102292422,10082853,650993225,648515374,2477851,140667619,507847755,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI16,275068117,253016037,128619954,22052080,124396083,48251082,650993225,648515374,2477851,140667619,507847755,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI18,166660519,131545584,36572939,35114935,94972645,18613415,650993225,648515374,2477851,140667619,507847755,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI19,110745063,78670373,2758467,32074690,75911906,2758467,650993225,648515374,2477851,140667619,507847755,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI3,196532930,159789755,59628142,36743175,100161613,23366857,650993225,648515374,2477851,140667619,507847755,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI4,180026124,156138886,72898873,23887238,83240013,16881626,650993225,648515374,2477851,140667619,507847755,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI5,121618850,93246139,11986664,28372711,81259475,9109733,650993225,648515374,2477851,140667619,507847755,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI6,152992375,122248174,20625398,30744201,101622776,13040538,650993225,648515374,2477851,140667619,507847755,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI2,BEN_CI7,218088567,211069959,114568570,7018608,96501389,21027753,650993225,648515374,2477851,140667619,507847755,746271387,730520258,15751129,197580294,532939964
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI15,230465593,161602967,12354386,68862626,149248581,12354386,931565359,847325564,84239795,345974583,501350981,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI16,401412354,334063055,136423264,67349299,197639791,59057584,931565359,847325564,84239795,345974583,501350981,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI18,221409177,153140082,18906833,68269095,134233249,18906833,931565359,847325564,84239795,345974583,501350981,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI19,163086176,101186708,2948374,61899468,98238334,2948374,931565359,847325564,84239795,345974583,501350981,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI3,250324995,181800021,37352126,68524974,144447895,19366331,931565359,847325564,84239795,345974583,501350981,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI4,240906056,184863546,38940697,56042510,145922849,24121940,931565359,847325564,84239795,345974583,501350981,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI5,187917576,133405252,12186568,54512324,121218684,10138184,931565359,847325564,84239795,345974583,501350981,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI6,232706925,169883452,40402992,62823473,129480460,15597901,931565359,847325564,84239795,345974583,501350981,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI3,BEN_CI7,303739053,268732633,111393160,35006420,157339473,43784545,931565359,847325564,84239795,345974583,501350981,746271387,730520258,15751129,197580294,532939964
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI15,289345512,213223654,54832925,76121858,158390729,27875185,1109312253,1030580255,78731998,302255092,728325163,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI16,457147801,388549272,193816710,68598529,194732562,63062029,1109312253,1030580255,78731998,302255092,728325163,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI18,246563109,172280392,25735273,74282717,146545119,18598295,1109312253,1030580255,78731998,302255092,728325163,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI19,199376115,131690383,7303337,67685732,124387046,7303337,1109312253,1030580255,78731998,302255092,728325163,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI3,300969558,224493383,54841085,76476175,169652298,24882968,1109312253,1030580255,78731998,302255092,728325163,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI4,277984398,217119617,59147634,60864781,157971983,45234617,1109312253,1030580255,78731998,302255092,728325163,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI5,226554142,169918315,27774820,56635827,142143495,13066234,1109312253,1030580255,78731998,302255092,728325163,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI6,281325551,214458693,50977659,66866858,163481034,20621281,1109312253,1030580255,78731998,302255092,728325163,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI4,BEN_CI7,393392766,363472163,198275980,29920603,165196183,53823755,1109312253,1030580255,78731998,302255092,728325163,746271387,730520258,15751129,197580294,532939964
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI15,235055732,165602648,15349816,69453084,150252832,15349816,951080464,864453508,86626956,319674486,544779022,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI16,414423483,347828979,154838336,66594504,192990643,66637609,951080464,864453508,86626956,319674486,544779022,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI18,225003075,155428251,16880226,69574824,138548025,14145826,951080464,864453508,86626956,319674486,544779022,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI19,162637185,99538883,2226310,63098302,97312573,2226310,951080464,864453508,86626956,319674486,544779022,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI3,271253629,199816629,53770038,71437000,146046591,21707098,951080464,864453508,86626956,319674486,544779022,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI4,262701734,207127990,65535773,55573744,141592217,31461918,951080464,864453508,86626956,319674486,544779022,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI5,196447769,145148347,14434924,51299422,130713423,5986073,951080464,864453508,86626956,319674486,544779022,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI6,244911055,182664390,48150494,62246665,134513896,32041958,951080464,864453508,86626956,319674486,544779022,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI6,BEN_CI7,300358113,264711068,100913556,35647045,163797512,38351797,951080464,864453508,86626956,319674486,544779022,746271387,730520258,15751129,197580294,532939964
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI15,233134014,162279942,15218020,70854072,147061922,12449020,942430262,853584663,88845599,335397181,518187482,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI16,405316803,334686166,139955444,70630637,194730722,53157653,942430262,853584663,88845599,335397181,518187482,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI18,223195981,153339922,21866970,69856059,131472952,21866970,942430262,853584663,88845599,335397181,518187482,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI19,163943445,100505288,2948374,63438157,97556914,2948374,942430262,853584663,88845599,335397181,518187482,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI3,255412195,183994803,38493754,71417392,145501049,16434007,942430262,853584663,88845599,335397181,518187482,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI4,242854451,185653162,47765236,57201289,137887926,27699201,942430262,853584663,88845599,335397181,518187482,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI5,190423030,133721415,12377934,56701615,121343481,10329550,942430262,853584663,88845599,335397181,518187482,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI6,234862128,169208557,39580994,65653571,129627563,11419660,942430262,853584663,88845599,335397181,518187482,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI7,BEN_CI7,306870544,270444529,110896818,36426015,159547711,41971591,942430262,853584663,88845599,335397181,518187482,746271387,730520258,15751129,197580294,532939964
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI15,288328753,211057548,55744609,77271205,155312939,30778852,1108177315,1029030472,79146843,300308119,728722353,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI16,457109470,388537405,187705954,68572065,200831451,55682467,1108177315,1029030472,79146843,300308119,728722353,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI18,246874159,173246957,24206103,73627202,149040854,15961146,1108177315,1029030472,79146843,300308119,728722353,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI19,198538300,131189764,6153911,67348536,125035853,6153911,1108177315,1029030472,79146843,300308119,728722353,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI3,300235209,224000527,57181880,76234682,166818647,21213372,1108177315,1029030472,79146843,300308119,728722353,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI4,277982507,216625658,55837387,61356849,160788271,37790616,1108177315,1029030472,79146843,300308119,728722353,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI5,227008694,170655272,24778900,56353422,145876372,12133829,1108177315,1029030472,79146843,300308119,728722353,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI6,281155728,213927651,52538494,67228077,161389157,24112619,1108177315,1029030472,79146843,300308119,728722353,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI8,BEN_CI7,393237846,363841811,203908294,29396035,159933517,45939329,1108177315,1029030472,79146843,300308119,728722353,746271387,730520258,15751129,197580294,532939964
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI15,214972274,148570595,22310885,66401679,126259710,16028747,849233213,745820153,103413060,339499389,406320764,558426844,440368350,118058494,313676252,126692098
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI16,355230296,288542216,110680320,66688080,177861896,44786989,849233213,745820153,103413060,339499389,406320764,941465693,865515372,75950321,260165870,605349502
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI18,210631149,144502831,26984087,66128318,117518744,21763476,849233213,745820153,103413060,339499389,406320764,531335982,416398696,114937286,280261230,136137466
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI19,137039459,77497717,2209055,59541742,75288662,2209055,849233213,745820153,103413060,339499389,406320764,370653731,261143653,109510078,241812071,19331582
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI3,219926856,151011545,17346645,68915311,133664900,10228989,849233213,745820153,103413060,339499389,406320764,399948004,398407865,1540139,114426239,283981626
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI4,223353444,169602435,34453640,53751009,135148795,20157526,849233213,745820153,103413060,339499389,406320764,588039664,506748544,81291120,270707157,236041387
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI5,167391101,113103826,9559922,54287275,103543904,7511538,849233213,745820153,103413060,339499389,406320764,447217937,358814659,88403278,289122614,69692045
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI6,226108763,168445734,41542272,57663029,126903462,20019766,849233213,745820153,103413060,339499389,406320764,558093435,456569955,101523480,304633087,151936868
Wayanad,Kanha,Wayanad-Kanha,BEN_SI9,BEN_CI7,277249075,238964001,95185548,38285074,143778453,36336388,849233213,745820153,103413060,339499389,406320764,746271387,730520258,15751129,197580294,532939964
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI1,BEN_NE1,222973773,145381126,13968118,77592647,131413008,9265503,897358653,799698739,97659914,345341326,454357413,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI1,BEN_NE2,481104062,394948761,165264882,86155301,229683879,57352864,897358653,799698739,97659914,345341326,454357413,1250511108,1174630426,75880682,233913209,940717217
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI1,BEN_NE3,418339140,343951307,149775094,74387833,194176213,60462920,897358653,799698739,97659914,345341326,454357413,1008859852,937520336,71339516,277485474,660034862
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI11,BEN_NE1,145287576,99362472,9202203,45925104,90160269,6651825,641166204,612648765,28517439,241001807,371646958,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI11,BEN_NE2,382119563,345144246,170873601,36975317,174270645,81084539,641166204,612648765,28517439,241001807,371646958,1250511108,1174630426,75880682,233913209,940717217
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI11,BEN_NE3,264205890,226432447,72890303,37773443,153542144,47842894,641166204,612648765,28517439,241001807,371646958,1008859852,937520336,71339516,277485474,660034862
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI2,BEN_NE1,153951848,112494096,21418629,41457752,91075467,14219868,650993225,648515374,2477851,140667619,507847755,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI2,BEN_NE2,352832932,327979779,204631204,24853153,123348575,54812076,650993225,648515374,2477851,140667619,507847755,1250511108,1174630426,75880682,233913209,940717217
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI2,BEN_NE3,296866822,273426938,144528280,23439884,128898658,61343066,650993225,648515374,2477851,140667619,507847755,1008859852,937520336,71339516,277485474,660034862
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI3,BEN_NE1,213120166,135957881,16274492,77162285,119683389,14169066,931565359,847325564,84239795,345974583,501350981,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI3,BEN_NE2,545079927,468596044,248194584,76483883,220401460,84793702,931565359,847325564,84239795,345974583,501350981,1250511108,1174630426,75880682,233913209,940717217
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI3,BEN_NE3,432443089,364570912,165832716,67872177,198738196,75021596,931565359,847325564,84239795,345974583,501350981,1008859852,937520336,71339516,277485474,660034862
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI4,BEN_NE1,282017259,199958164,62813553,82059095,137144611,27744502,1109312253,1030580255,78731998,302255092,728325163,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI4,BEN_NE2,634940889,555173202,325352171,79767687,229821031,87715177,1109312253,1030580255,78731998,302255092,728325163,1250511108,1174630426,75880682,233913209,940717217
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI4,BEN_NE3,485484846,412429892,195785044,73054954,216644848,65299940,1109312253,1030580255,78731998,302255092,728325163,1008859852,937520336,71339516,277485474,660034862
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI6,BEN_NE1,229846758,150810824,18781444,79035934,132029380,10806672,951080464,864453508,86626956,319674486,544779022,560246780,423100976,137145804,256700947,166400029
Wayanad,Kaziranga,Wayanad-Kaziranga,BEN_SI6,BEN_NE2,539600917,459772466,246296911,79828451,213475555,87852627,951080464,864453508,86626956,319674486,544779022,1250511108,1174630426,75880682,233913209,940717217
