res1,res2,pair,ind1,ind2,roh1,roh2,roh3,ind1roh1,ind1roh2,ind2roh1,ind2roh2
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW57,618294906,618294906,487430045,281506214,242877521,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW10,917376305,917376305,667879023,281506214,242877521,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW13,908417808,908417808,692808541,281506214,242877521,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW17,1028918681,1028374407,827166634,281506214,242877521,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW24,1083896612,1083896612,950446806,281506214,242877521,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW19,1182287669,1182287669,982411858,281506214,242877521,277759581,232322355
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW14,1177962016,1177962016,993196402,281506214,242877521,222305063,177541519
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW9,1162667402,1162667402,1012058455,281506214,242877521,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW4,1151397465,1151397465,1021198931,281506214,242877521,191834501,158691252
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW5,1156903426,1156903426,1051895619,281506214,242877521,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW3,1218811254,1218811254,1104816736,281506214,242877521,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW11,1258097983,1257189415,1107104194,281506214,242877521,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW6,1215924742,1215924742,1111760808,281506214,242877521,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW12,1248376451,1248376451,1120926817,281506214,242877521,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW8,1356482860,1356482860,1203392402,281506214,242877521,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW18,BEN_NW55,1320527641,1320527641,1260972902,281506214,242877521,592057634,534097691
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW18,BEN_NOR1,1676261,1676261,0,281506214,242877521,493462124,396388890
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW18,LGS1,2590653,2590653,0,281506214,242877521,504605978,404772144
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW18,BEN_CI5,2674277,2674277,0,281506214,242877521,377525892,289122614
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW18,ZSB_02,3414570,3414570,0,281506214,242877521,338557583,260820720
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW18,BEN_CI15,3523322,3523322,0,281506214,242877521,431734746,313676252
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW18,BEN_CI6,4967362,4967362,0,281506214,242877521,406156567,304633087
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW18,ZSB_03,7464500,7464500,0,281506214,242877521,305927069,241409256
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW18,BEN_CI3,778150,0,0,281506214,242877521,115966378,114426239
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW18,BEN_NOR2,873488,0,0,281506214,242877521,418514715,315997124
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW18,BEN_CI16,0,0,0,281506214,242877521,336116191,260165870
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW18,BEN_CI19,0,0,0,281506214,242877521,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW18,BEN_CI4,0,0,0,281506214,242877521,351998277,270707157
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW18,BEN_NE1,0,0,0,281506214,242877521,393846751,256700947
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW18,BEN_NE2,0,0,0,281506214,242877521,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW18,BEN_NE3,0,0,0,281506214,242877521,348824990,277485474
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI1,0,0,0,281506214,242877521,443001240,345341326
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI3,0,0,0,281506214,242877521,430214378,345974583
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW18,BEN_SI5,0,0,0,281506214,242877521,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI6,0,0,0,281506214,242877521,406301442,319674486
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI8,0,0,0,281506214,242877521,379454962,300308119
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW18,BEN_SI9,0,0,0,281506214,242877521,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW18,ZSB_01,0,0,0,281506214,242877521,343260407,256023333
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW18,ZSB_04,0,0,0,281506214,242877521,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW18,ZSB_05,0,0,0,281506214,242877521,326718091,246263826
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW19,BEN_CI18,22313328,22313328,10379547,277759581,232322355,395198516,280261230
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW19,BEN_CI16,16385383,16385383,11317241,277759581,232322355,336116191,260165870
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW57,710401490,710401490,535990666,277759581,232322355,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW6,910947353,909975123,722287888,277759581,232322355,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW10,1077018858,1076422420,811585635,277759581,232322355,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW13,999066326,997780023,846389833,277759581,232322355,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW55,1034166019,1034166019,852075142,277759581,232322355,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW18,1182287669,1182287669,982411858,277759581,232322355,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW8,1165937172,1165937172,1001222688,277759581,232322355,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW17,1225463436,1225463436,1053630750,277759581,232322355,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW11,1218040092,1218040092,1073368786,277759581,232322355,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW14,1264750237,1263220711,1082503517,277759581,232322355,222305063,177541519
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW9,1315089573,1315089573,1181700113,277759581,232322355,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW5,1313798961,1313798961,1189162324,277759581,232322355,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW12,1371283757,1371283757,1256826390,277759581,232322355,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW24,1432349692,1432349692,1263994469,277759581,232322355,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW4,1423191537,1423191537,1267162011,277759581,232322355,191834501,158691252
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW19,BEN_NW3,1844523681,1844523681,1794551144,277759581,232322355,248403143,207797688
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW19,ZSB_02,1142035,1142035,0,277759581,232322355,338557583,260820720
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI3,1203409,1203409,0,277759581,232322355,430214378,345974583
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW19,BEN_CI4,2088017,2088017,0,277759581,232322355,351998277,270707157
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI1,2197259,2197259,0,277759581,232322355,443001240,345341326
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW19,BEN_SI5,2738392,2738392,0,277759581,232322355,388807649,344660143
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW19,ZSB_01,3366225,3366225,0,277759581,232322355,343260407,256023333
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW19,BEN_CI3,4401210,4401210,0,277759581,232322355,115966378,114426239
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW19,BEN_CI6,5072844,5072844,0,277759581,232322355,406156567,304633087
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW19,BEN_NOR2,10489192,8790786,0,277759581,232322355,418514715,315997124
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW19,BEN_CI15,11128893,10786497,0,277759581,232322355,431734746,313676252
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW19,ZSB_05,467576,0,0,277759581,232322355,326718091,246263826
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI9,580790,0,0,277759581,232322355,442912449,339499389
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW19,LGS1,769489,0,0,277759581,232322355,504605978,404772144
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW19,BEN_CI19,0,0,0,277759581,232322355,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW19,BEN_CI5,0,0,0,277759581,232322355,377525892,289122614
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW19,BEN_NE1,0,0,0,277759581,232322355,393846751,256700947
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW19,BEN_NE2,0,0,0,277759581,232322355,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW19,BEN_NE3,0,0,0,277759581,232322355,348824990,277485474
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW19,BEN_NOR1,0,0,0,277759581,232322355,493462124,396388890
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI6,0,0,0,277759581,232322355,406301442,319674486
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW19,BEN_SI8,0,0,0,277759581,232322355,379454962,300308119
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW19,ZSB_03,0,0,0,277759581,232322355,305927069,241409256
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW19,ZSB_04,0,0,0,277759581,232322355,370211960,302302125
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW57,587125420,587125420,472402019,347774688,301627698,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW6,771615062,771615062,601889018,347774688,301627698,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW10,875868319,875384339,691306679,347774688,301627698,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW17,949598592,949598592,787007389,347774688,301627698,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW13,981588112,981588112,831014044,347774688,301627698,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW55,1013330975,1013330975,857702854,347774688,301627698,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW8,1082482423,1082482423,876128131,347774688,301627698,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW11,1042311713,1040707618,876865935,347774688,301627698,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW18,1083896612,1083896612,950446806,347774688,301627698,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW5,1327792491,1326544376,1155732940,347774688,301627698,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW3,1306319341,1305674662,1182742128,347774688,301627698,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW14,1350511893,1350511893,1210674537,347774688,301627698,222305063,177541519
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW12,1340201187,1340201187,1225844803,347774688,301627698,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW19,1432349692,1432349692,1263994469,347774688,301627698,277759581,232322355
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW9,1483274197,1483274197,1400963014,347774688,301627698,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW24,BEN_NW4,1534852391,1534852391,1493575732,347774688,301627698,191834501,158691252
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW24,BEN_NOR1,1418064,1050670,0,347774688,301627698,493462124,396388890
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW24,BEN_CI6,1315438,1315438,0,347774688,301627698,406156567,304633087
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW24,BEN_SI1,2099966,2099966,0,347774688,301627698,443001240,345341326
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW24,ZSB_02,4252769,4252769,0,347774688,301627698,338557583,260820720
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW24,LGS1,6197612,5291349,0,347774688,301627698,504605978,404772144
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW24,BEN_SI9,7729413,7046311,0,347774688,301627698,442912449,339499389
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW24,BEN_CI15,8770687,7783134,0,347774688,301627698,431734746,313676252
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW24,BEN_NOR2,13242499,13242499,0,347774688,301627698,418514715,315997124
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW24,BEN_CI3,16461041,16461041,0,347774688,301627698,115966378,114426239
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW24,BEN_SI8,853214,0,0,347774688,301627698,379454962,300308119
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW24,BEN_CI18,994807,0,0,347774688,301627698,395198516,280261230
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW24,BEN_CI16,0,0,0,347774688,301627698,336116191,260165870
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW24,BEN_CI19,0,0,0,347774688,301627698,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW24,BEN_CI4,0,0,0,347774688,301627698,351998277,270707157
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW24,BEN_CI5,0,0,0,347774688,301627698,377525892,289122614
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW24,BEN_NE1,0,0,0,347774688,301627698,393846751,256700947
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW24,BEN_NE2,0,0,0,347774688,301627698,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW24,BEN_NE3,0,0,0,347774688,301627698,348824990,277485474
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW24,BEN_SI3,0,0,0,347774688,301627698,430214378,345974583
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW24,BEN_SI5,0,0,0,347774688,301627698,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW24,BEN_SI6,0,0,0,347774688,301627698,406301442,319674486
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW24,ZSB_01,0,0,0,347774688,301627698,343260407,256023333
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW24,ZSB_03,0,0,0,347774688,301627698,305927069,241409256
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW24,ZSB_04,0,0,0,347774688,301627698,370211960,302302125
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW24,ZSB_05,0,0,0,347774688,301627698,326718091,246263826
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW3,ZSB_03,10454409,10454409,10454409,248403143,207797688,305927069,241409256
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW57,597266131,597266131,449240354,248403143,207797688,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW10,908150329,907344760,703968574,248403143,207797688,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW11,903020207,902205430,726546146,248403143,207797688,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW17,873056489,873056489,737141266,248403143,207797688,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW5,1043631462,1043631462,782710000,248403143,207797688,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW8,979758208,979758208,803780515,248403143,207797688,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW55,978927499,978120095,837169926,248403143,207797688,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW9,1179267485,1178520986,969536304,248403143,207797688,259710267,216389572
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW13,1124177798,1123285198,985936678,248403143,207797688,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW6,1176524906,1176524906,989683225,248403143,207797688,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW4,1199869207,1199869207,1038657377,248403143,207797688,191834501,158691252
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW18,1218811254,1218811254,1104816736,248403143,207797688,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW12,1265230103,1265230103,1117402938,248403143,207797688,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW14,1267846306,1267846306,1124443574,248403143,207797688,222305063,177541519
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW24,1306319341,1305674662,1182742128,248403143,207797688,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW3,BEN_NW19,1844523681,1844523681,1794551144,248403143,207797688,277759581,232322355
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW3,BEN_NOR1,2684645,1178176,0,248403143,207797688,493462124,396388890
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW3,LGS1,1728801,1244377,0,248403143,207797688,504605978,404772144
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW3,BEN_SI8,3182744,2581063,0,248403143,207797688,379454962,300308119
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW3,BEN_CI5,2636649,2636649,0,248403143,207797688,377525892,289122614
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW3,ZSB_05,3435765,3435765,0,248403143,207797688,326718091,246263826
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW3,BEN_CI18,3710949,3710949,0,248403143,207797688,395198516,280261230
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW3,BEN_CI3,3727908,3727908,0,248403143,207797688,115966378,114426239
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW3,BEN_CI6,5072844,5072844,0,248403143,207797688,406156567,304633087
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW3,ZSB_02,5597573,5597573,0,248403143,207797688,338557583,260820720
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW3,BEN_NOR2,14573212,13783158,0,248403143,207797688,418514715,315997124
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW3,BEN_CI16,17073762,17073762,0,248403143,207797688,336116191,260165870
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW3,BEN_SI9,563330,0,0,248403143,207797688,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW3,ZSB_01,881555,0,0,248403143,207797688,343260407,256023333
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW3,BEN_NE1,1198566,0,0,248403143,207797688,393846751,256700947
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW3,BEN_CI15,0,0,0,248403143,207797688,431734746,313676252
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW3,BEN_CI19,0,0,0,248403143,207797688,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW3,BEN_CI4,0,0,0,248403143,207797688,351998277,270707157
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW3,BEN_NE2,0,0,0,248403143,207797688,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW3,BEN_NE3,0,0,0,248403143,207797688,348824990,277485474
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW3,BEN_SI1,0,0,0,248403143,207797688,443001240,345341326
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW3,BEN_SI3,0,0,0,248403143,207797688,430214378,345974583
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW3,BEN_SI5,0,0,0,248403143,207797688,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW3,BEN_SI6,0,0,0,248403143,207797688,406301442,319674486
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW3,ZSB_04,0,0,0,248403143,207797688,370211960,302302125
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW4,BEN_CI16,10690399,10690399,10690399,191834501,158691252,336116191,260165870
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW4,BEN_CI18,15700915,15700915,11036926,191834501,158691252,395198516,280261230
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW4,BEN_NOR2,12909077,12909077,12909077,191834501,158691252,418514715,315997124
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW4,ZSB_01,15137928,14340321,14340321,191834501,158691252,343260407,256023333
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW57,485194593,485194593,378215581,191834501,158691252,715528898,638361097
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW6,853735950,853735950,632015813,191834501,158691252,294235530,248527765
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW10,1010285476,1010285476,830216361,191834501,158691252,365458206,328923565
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW17,991482554,991482554,832072023,191834501,158691252,286658737,256140006
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW55,1098576370,1098576370,983666024,191834501,158691252,592057634,534097691
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW18,1151397465,1151397465,1021198931,191834501,158691252,281506214,242877521
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW11,1198704691,1198704691,1030554344,191834501,158691252,310616571,263905963
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW3,1199869207,1199869207,1038657377,191834501,158691252,248403143,207797688
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW13,1259559005,1259559005,1104630044,191834501,158691252,389020649,344174628
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW19,1423191537,1423191537,1267162011,191834501,158691252,277759581,232322355
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW14,1464887267,1464887267,1320661037,191834501,158691252,222305063,177541519
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW12,1460085316,1460085316,1322996164,191834501,158691252,262764295,227052846
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW5,1468649234,1468649234,1379086581,191834501,158691252,301190312,241966240
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW8,1577707692,1577707692,1469026782,191834501,158691252,314931496,275076038
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW24,1534852391,1534852391,1493575732,191834501,158691252,347774688,301627698
Ranthambore,Ranthambore,Ranthambore-Ranthambore,BEN_NW4,BEN_NW9,1881125044,1881125044,1852797132,191834501,158691252,259710267,216389572
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW4,BEN_SI8,1121879,1121879,0,191834501,158691252,379454962,300308119
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW4,BEN_NE1,2774035,2774035,0,191834501,158691252,393846751,256700947
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW4,BEN_SI9,2915280,2915280,0,191834501,158691252,442912449,339499389
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW4,ZSB_05,8055718,8055718,0,191834501,158691252,326718091,246263826
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW4,ZSB_03,10688919,10688919,0,191834501,158691252,305927069,241409256
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW4,BEN_CI15,0,0,0,191834501,158691252,431734746,313676252
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW4,BEN_CI19,0,0,0,191834501,158691252,351322149,241812071
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW4,BEN_CI3,0,0,0,191834501,158691252,115966378,114426239
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW4,BEN_CI4,0,0,0,191834501,158691252,351998277,270707157
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW4,BEN_CI5,0,0,0,191834501,158691252,377525892,289122614
Ranthambore,Kanha,Ranthambore-Kanha,BEN_NW4,BEN_CI6,0,0,0,191834501,158691252,406156567,304633087
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW4,BEN_NE2,0,0,0,191834501,158691252,309793891,233913209
Ranthambore,Kaziranga,Ranthambore-Kaziranga,BEN_NW4,BEN_NE3,0,0,0,191834501,158691252,348824990,277485474
Ranthambore,Corbett,Ranthambore-Corbett,BEN_NW4,BEN_NOR1,0,0,0,191834501,158691252,493462124,396388890
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW4,BEN_SI1,0,0,0,191834501,158691252,443001240,345341326
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW4,BEN_SI3,0,0,0,191834501,158691252,430214378,345974583
Ranthambore,Periyar,Ranthambore-Periyar,BEN_NW4,BEN_SI5,0,0,0,191834501,158691252,388807649,344660143
Ranthambore,Wayanad,Ranthambore-Wayanad,BEN_NW4,BEN_SI6,0,0,0,191834501,158691252,406301442,319674486
Ranthambore,Lalgarh,Ranthambore-Lalgarh,BEN_NW4,LGS1,0,0,0,191834501,158691252,504605978,404772144
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW4,ZSB_02,0,0,0,191834501,158691252,338557583,260820720
Ranthambore,Zoo,Ranthambore-Zoo,BEN_NW4,ZSB_04,0,0,0,191834501,158691252,370211960,302302125
